ts,platform,ms_played,conn_country,ip_addr,master_metadata_track_name,master_metadata_album_artist_name,master_metadata_album_album_name,spotify_track_uri,episode_name,episode_show_name,spotify_episode_uri,audiobook_title,audiobook_uri,audiobook_chapter_uri,audiobook_chapter_title,reason_start,reason_end,shuffle,skipped,offline,offline_timestamp,incognito_mode
2022-12-01T11:03:28Z,android,294947,IN,27.5.185.171,Kaantha,Masala Coffee,Uriyadi (Original Motion Picture Soundtrack),spotify:track:1GI7ANd73xnzbZrTlpT5TV,,,,,,,,trackdone,trackdone,false,false,false,1669892276,false
2022-12-01T11:08:28Z,android,294947,IN,27.5.185.171,Kaantha,Masala Coffee,Uriyadi (Original Motion Picture Soundtrack),spotify:track:1GI7ANd73xnzbZrTlpT5TV,,,,,,,,trackdone,trackdone,false,false,false,1669892608,false
2022-12-01T11:13:23Z,android,294947,IN,27.5.185.171,Kaantha,Masala Coffee,Uriyadi (Original Motion Picture Soundtrack),spotify:track:1GI7ANd73xnzbZrTlpT5TV,,,,,,,,trackdone,trackdone,false,false,false,1669892908,false
2022-12-01T11:18:32Z,android,294947,IN,27.5.185.171,Kaantha,Masala Coffee,Uriyadi (Original Motion Picture Soundtrack),spotify:track:1GI7ANd73xnzbZrTlpT5TV,,,,,,,,trackdone,trackdone,false,false,false,1669893203,false
2022-12-01T11:29:54Z,android,80751,IN,27.5.253.72,Kaantha,Masala Coffee,Uriyadi (Original Motion Picture Soundtrack),spotify:track:1GI7ANd73xnzbZrTlpT5TV,,,,,,,,trackdone,logout,false,false,false,1669893512,false
2022-12-02T03:30:46Z,android,273426,IN,27.5.253.72,Yaakkai Thiri,A.R. Rahman,Aayitha Ezhutu (Original Motion Picture Soundtrack),spotify:track:1AU04y9Bvi5UxomIoBMpCy,,,,,,,,clickrow,trackdone,false,false,false,1669951573,false
2022-12-02T03:31:30Z,android,11816,IN,27.5.253.72,"Doobey (From ""Gehraiyaan"")",OAFF,Doobey,spotify:track:7MBqVOzb8C3f0FXr2LBLiq,,,,,,,,trackdone,endplay,false,true,false,1669951877,false
2022-12-02T03:35:44Z,android,253520,IN,27.5.253.72,Love Me Like You Do,Ellie Goulding,Fifty Shades Freed - Original Motion Picture Soundtrack,spotify:track:0Cy7wt6IlRfBPHXXjmZbcP,,,,,,,,clickrow,trackdone,false,false,false,1669951890,false
2022-12-02T03:39:46Z,android,228855,IN,27.5.253.72,"Ranjha (From ""Shershaah"")",Jasleen Royal,Ranjha,spotify:track:72zHuDxFQTjbL51qJQSA7j,,,,,,,,trackdone,trackdone,false,false,false,1669952144,false
2022-12-02T03:41:25Z,android,37233,IN,27.5.253.72,Kaana Kuyile,Anne Amie,Bro Daddy,spotify:track:49HiSytCmA9gbwvWORUOPq,,,,,,,,trackdone,endplay,false,true,false,1669952447,false
2022-12-02T03:53:38Z,android,560852,IN,27.5.253.72,Kaantha,Masala Coffee,Uriyadi (Original Motion Picture Soundtrack),spotify:track:1GI7ANd73xnzbZrTlpT5TV,,,,,,,,clickrow,trackdone,false,false,false,1669952485,false
2022-12-02T03:56:40Z,android,150002,IN,27.5.253.72,Ok Jaanu Title Track,A.R. Rahman,OK Jaanu (Original Motion Picture Soundtrack),spotify:track:7a77VY7mjvK6EiaBeOosmk,,,,,,,,trackdone,unexpected-exit,false,false,false,1669953249,false
2022-12-02T16:32:57Z,android,294947,IN,27.5.253.72,Kaantha,Masala Coffee,Uriyadi (Original Motion Picture Soundtrack),spotify:track:1GI7ANd73xnzbZrTlpT5TV,,,,,,,,clickrow,trackdone,false,false,false,1669998481,false
2022-12-02T16:37:57Z,android,238805,IN,27.5.253.72,Heat Waves,Glass Animals,Dreamland,spotify:track:3USxtqRwSYz57Ewm6wWRMp,,,,,,,,trackdone,trackdone,false,false,false,1669998838,false
2022-12-02T16:41:57Z,android,238805,IN,27.5.253.72,Heat Waves,Glass Animals,Dreamland,spotify:track:3USxtqRwSYz57Ewm6wWRMp,,,,,,,,trackdone,trackdone,false,false,false,1669999077,false
2022-12-02T16:52:56Z,android,57765,IN,27.5.253.72,Heat Waves,Glass Animals,Dreamland,spotify:track:3USxtqRwSYz57Ewm6wWRMp,,,,,,,,trackdone,logout,false,false,false,1669999317,false
2022-12-02T19:35:21Z,android,181561,IN,27.5.253.72,Heat Waves,Glass Animals,Dreamland,spotify:track:3USxtqRwSYz57Ewm6wWRMp,,,,,,,,appload,trackdone,false,false,false,1670009532,false
2022-12-02T19:40:50Z,android,238805,IN,27.5.253.72,Heat Waves,Glass Animals,Dreamland,spotify:track:3USxtqRwSYz57Ewm6wWRMp,,,,,,,,trackdone,trackdone,false,false,false,1670009721,false
2022-12-02T19:44:49Z,android,238805,IN,27.5.253.72,Heat Waves,Glass Animals,Dreamland,spotify:track:3USxtqRwSYz57Ewm6wWRMp,,,,,,,,trackdone,trackdone,false,false,false,1670010050,false
2022-12-02T19:48:48Z,android,238805,IN,27.5.253.72,Heat Waves,Glass Animals,Dreamland,spotify:track:3USxtqRwSYz57Ewm6wWRMp,,,,,,,,trackdone,trackdone,false,false,false,1670010289,false
2022-12-02T19:52:48Z,android,238805,IN,27.5.253.72,Heat Waves,Glass Animals,Dreamland,spotify:track:3USxtqRwSYz57Ewm6wWRMp,,,,,,,,trackdone,trackdone,false,false,false,1670010528,false
2022-12-02T19:56:47Z,android,238805,IN,27.5.253.72,Heat Waves,Glass Animals,Dreamland,spotify:track:3USxtqRwSYz57Ewm6wWRMp,,,,,,,,trackdone,trackdone,false,false,false,1670010768,false
2022-12-02T20:00:46Z,android,238805,IN,27.5.253.72,Heat Waves,Glass Animals,Dreamland,spotify:track:3USxtqRwSYz57Ewm6wWRMp,,,,,,,,trackdone,trackdone,false,false,false,1670011007,false
2022-12-02T20:04:46Z,android,238805,IN,27.5.253.72,Heat Waves,Glass Animals,Dreamland,spotify:track:3USxtqRwSYz57Ewm6wWRMp,,,,,,,,trackdone,trackdone,false,false,false,1670011246,false
2022-12-02T20:08:45Z,android,238805,IN,27.5.253.72,Heat Waves,Glass Animals,Dreamland,spotify:track:3USxtqRwSYz57Ewm6wWRMp,,,,,,,,trackdone,trackdone,false,false,false,1670011486,false
2022-12-02T20:12:44Z,android,238805,IN,27.5.253.72,Heat Waves,Glass Animals,Dreamland,spotify:track:3USxtqRwSYz57Ewm6wWRMp,,,,,,,,trackdone,trackdone,false,false,false,1670011725,false
2022-12-02T20:16:44Z,android,238805,IN,27.5.253.72,Heat Waves,Glass Animals,Dreamland,spotify:track:3USxtqRwSYz57Ewm6wWRMp,,,,,,,,trackdone,trackdone,false,false,false,1670011964,false
2022-12-02T20:20:43Z,android,238805,IN,27.5.253.72,Heat Waves,Glass Animals,Dreamland,spotify:track:3USxtqRwSYz57Ewm6wWRMp,,,,,,,,trackdone,trackdone,false,false,false,1670012204,false
2022-12-02T20:24:42Z,android,238805,IN,27.5.253.72,Heat Waves,Glass Animals,Dreamland,spotify:track:3USxtqRwSYz57Ewm6wWRMp,,,,,,,,trackdone,trackdone,false,false,false,1670012443,false
2022-12-02T20:28:41Z,android,238805,IN,27.5.253.72,Heat Waves,Glass Animals,Dreamland,spotify:track:3USxtqRwSYz57Ewm6wWRMp,,,,,,,,trackdone,trackdone,false,false,false,1670012682,false
2022-12-02T20:32:41Z,android,238805,IN,27.5.253.72,Heat Waves,Glass Animals,Dreamland,spotify:track:3USxtqRwSYz57Ewm6wWRMp,,,,,,,,trackdone,trackdone,false,false,false,1670012921,false
2022-12-02T20:36:40Z,android,238805,IN,27.5.253.72,Heat Waves,Glass Animals,Dreamland,spotify:track:3USxtqRwSYz57Ewm6wWRMp,,,,,,,,trackdone,trackdone,false,false,false,1670013161,false
2022-12-02T20:40:40Z,android,238805,IN,27.5.253.72,Heat Waves,Glass Animals,Dreamland,spotify:track:3USxtqRwSYz57Ewm6wWRMp,,,,,,,,trackdone,trackdone,false,false,false,1670013400,false
2022-12-02T20:44:39Z,android,238805,IN,27.5.253.72,Heat Waves,Glass Animals,Dreamland,spotify:track:3USxtqRwSYz57Ewm6wWRMp,,,,,,,,trackdone,trackdone,false,false,false,1670013640,false
2022-12-02T20:48:38Z,android,238805,IN,27.5.253.72,Heat Waves,Glass Animals,Dreamland,spotify:track:3USxtqRwSYz57Ewm6wWRMp,,,,,,,,trackdone,trackdone,false,false,false,1670013879,false
2022-12-02T20:52:38Z,android,238805,IN,27.5.253.72,Heat Waves,Glass Animals,Dreamland,spotify:track:3USxtqRwSYz57Ewm6wWRMp,,,,,,,,trackdone,trackdone,false,false,false,1670014118,false
2022-12-02T20:56:36Z,android,238805,IN,27.5.253.72,Heat Waves,Glass Animals,Dreamland,spotify:track:3USxtqRwSYz57Ewm6wWRMp,,,,,,,,trackdone,trackdone,false,false,false,1670014358,false
2022-12-02T21:00:36Z,android,238805,IN,27.5.253.72,Heat Waves,Glass Animals,Dreamland,spotify:track:3USxtqRwSYz57Ewm6wWRMp,,,,,,,,trackdone,trackdone,false,false,false,1670014596,false
2022-12-02T21:04:35Z,android,238805,IN,27.5.253.72,Heat Waves,Glass Animals,Dreamland,spotify:track:3USxtqRwSYz57Ewm6wWRMp,,,,,,,,trackdone,trackdone,false,false,false,1670014836,false
2022-12-02T21:08:35Z,android,238805,IN,27.5.253.72,Heat Waves,Glass Animals,Dreamland,spotify:track:3USxtqRwSYz57Ewm6wWRMp,,,,,,,,trackdone,trackdone,false,false,false,1670015075,false
2022-12-02T21:12:34Z,android,238805,IN,27.5.253.72,Heat Waves,Glass Animals,Dreamland,spotify:track:3USxtqRwSYz57Ewm6wWRMp,,,,,,,,trackdone,trackdone,false,false,false,1670015315,false
2022-12-02T21:16:33Z,android,238805,IN,27.4.47.168,Heat Waves,Glass Animals,Dreamland,spotify:track:3USxtqRwSYz57Ewm6wWRMp,,,,,,,,trackdone,trackdone,false,false,false,1670015554,false
2022-12-03T13:29:09Z,android,273426,IN,27.4.47.168,Yaakkai Thiri,A.R. Rahman,Aayitha Ezhutu (Original Motion Picture Soundtrack),spotify:track:1AU04y9Bvi5UxomIoBMpCy,,,,,,,,clickrow,trackdone,false,false,false,1670073735,false
2022-12-03T13:33:19Z,android,188359,IN,27.4.47.168,"Doobey (From ""Gehraiyaan"")",OAFF,Doobey,spotify:track:7MBqVOzb8C3f0FXr2LBLiq,,,,,,,,trackdone,endplay,false,true,false,1670074210,false
2022-12-03T13:34:15Z,android,53674,IN,27.4.47.168,Dandelions - slowed + reverb,Ruth B.,Dandelions,spotify:track:6fhG2KJgwO7CrNflRaRmvp,,,,,,,,clickrow,endplay,false,true,false,1670074399,false
2022-12-03T13:34:17Z,android,1483,IN,27.4.47.168,"Edho Solla (From ""Murungakkai Chips"")",Dharan Kumar,Edho Solla,spotify:track:61cO5mTOB2RQ5Kp03sNm3E,,,,,,,,clickrow,endplay,false,true,false,1670074455,false
2022-12-03T13:34:18Z,android,666,IN,27.4.47.168,"Edho Solla (From ""Murungakkai Chips"")",Dharan Kumar,Edho Solla,spotify:track:61cO5mTOB2RQ5Kp03sNm3E,,,,,,,,clickrow,endplay,false,true,false,1670074457,false
2022-12-03T13:39:20Z,android,302882,IN,27.4.47.168,"Edho Solla (From ""Murungakkai Chips"")",Dharan Kumar,Edho Solla,spotify:track:61cO5mTOB2RQ5Kp03sNm3E,,,,,,,,clickrow,trackdone,false,false,false,1670074458,false
2022-12-03T13:45:24Z,android,302882,IN,27.4.47.168,"Edho Solla (From ""Murungakkai Chips"")",Dharan Kumar,Edho Solla,spotify:track:61cO5mTOB2RQ5Kp03sNm3E,,,,,,,,trackdone,trackdone,false,false,false,1670074821,false
2022-12-03T13:47:45Z,android,139732,IN,27.4.47.168,"Edho Solla (From ""Murungakkai Chips"")",Dharan Kumar,Edho Solla,spotify:track:61cO5mTOB2RQ5Kp03sNm3E,,,,,,,,trackdone,endplay,false,true,false,1670075124,false
2022-12-03T13:54:35Z,android,225223,IN,27.4.47.168,Kaantha,Masala Coffee,Uriyadi (Original Motion Picture Soundtrack),spotify:track:1GI7ANd73xnzbZrTlpT5TV,,,,,,,,clickrow,endplay,false,true,false,1670075265,false
2022-12-03T13:55:54Z,android,51915,IN,27.4.47.168,Mudhal Naal,K.K Mahalakshmi,Unnale Unnale,spotify:track:1NM7CCifjilfKdv1RlBUjj,,,,,,,,trackdone,endplay,false,true,false,1670075703,false
2022-12-03T13:59:48Z,android,233335,IN,27.4.47.168,Minnalea En Vazhvin,S. P. Balasubrahmanyam,May Madham,spotify:track:6078vTOfNPOHZDuyzzsMLx,,,,,,,,clickrow,endplay,false,true,false,1670075756,false
2022-12-03T13:59:56Z,android,7761,IN,27.4.47.168,Pottakaatil Poovasam,Santhosh Narayanan,Pariyerum Perumal,spotify:track:0Apy5RppdXlSYhL5jbSXyw,,,,,,,,clickrow,endplay,false,true,false,1670075990,false
2022-12-03T14:09:06Z,android,333500,IN,27.4.47.168,Dating,Vasundhara Das,Boys (Orignal Motion Picture Soundtrack),spotify:track:0sNEauHzyvxtGotIt0fJPe,,,,,,,,clickrow,endplay,false,true,false,1670075998,false
2022-12-03T14:14:21Z,android,0,IN,27.4.47.168,Rhythm of Petta,Anirudh Ravichander,Petta,spotify:track:3uOEtcu7Zx1LFC1O2oqkgy,,,,,,,,clickrow,endplay,false,true,false,1670076549,false
2022-12-03T14:16:58Z,android,154916,IN,27.4.47.168,Kalank (Title Track),Pritam,Kalank,spotify:track:6vo7Y1iWyZvpjvFbf6BiZ5,,,,,,,,clickrow,endplay,false,true,false,1670076863,false
2022-12-03T14:20:29Z,android,210057,IN,27.4.47.168,Poraney Poraney,Ghibran,Vaagai Sooda Vaa,spotify:track:28s9g8PcdBGO98R2xlY85i,,,,,,,,clickrow,endplay,false,true,false,1670077020,false
2022-12-03T14:26:02Z,android,331278,IN,27.4.47.168,Kedakkari,A.R. Rahman,Raavanan (Original Motion Picture Soundtrack),spotify:track:47XkNgd4BQc1HgXnj3J1Gm,,,,,,,,clickrow,trackdone,false,false,false,1670077232,false
2022-12-03T14:26:43Z,android,39753,IN,27.4.47.168,Naan Varuvene,A.R. Rahman,Raavanan (Original Motion Picture Soundtrack),spotify:track:7pUAmaX1dW5u7sBWQWzEPr,,,,,,,,trackdone,endplay,false,true,false,1670077564,false
2022-12-03T14:26:45Z,android,1400,IN,27.4.47.168,Chillax,Vijay Antony,Velayudham (Original Motion Picture Soundtrack),spotify:track:3EPxiSj3RsjMMdKCM7pthV,,,,,,,,clickrow,endplay,false,true,false,1670077605,false
2022-12-03T14:27:41Z,android,56390,IN,27.4.47.168,Dailamo Dailamo,Vijay Antony,Dishyum (Original Background Score),spotify:track:3p4vXmvE970zZSZUF0GUnT,,,,,,,,clickrow,endplay,false,true,false,1670077607,false
2022-12-03T14:28:13Z,android,28480,IN,27.4.47.168,"Kangal Neeye (From ""Muppozhudhum Un Karpanaigal"")",G. V. Prakash,Muppozhudhum Un Karpanaigal (Original Motion Picture Soundtrack),spotify:track:31IgzpNhw9f4ZaZb2REBEO,,,,,,,,clickrow,endplay,false,true,false,1670077663,false
2022-12-03T14:33:16Z,android,302217,IN,27.4.47.168,Oru Murai,G. V. Prakash,Muppozhudhum Un Karpanaigal (Original Motion Picture Soundtrack),spotify:track:66DCsMcnZvKC2S9yoWLb05,,,,,,,,clickrow,trackdone,false,false,false,1670077695,false
2022-12-03T14:34:29Z,android,72164,IN,27.4.47.168,Yaar Aval Yaaro,G. V. Prakash,Muppozhudhum Un Karpanaigal (Original Motion Picture Soundtrack),spotify:track:7JxIfpENfeCNAe9qjUoCgo,,,,,,,,trackdone,endplay,false,true,false,1670077998,false
2022-12-03T14:38:28Z,android,238805,IN,27.4.47.168,Heat Waves,Glass Animals,Dreamland,spotify:track:3USxtqRwSYz57Ewm6wWRMp,,,,,,,,clickrow,endplay,false,true,false,1670078071,false
2022-12-03T14:40:23Z,android,35933,IN,27.4.47.168,Un Perai Sonnale,Unnikrishnan,Dumm Dumm Dumm,spotify:track:5mVQdtqhxisxOL9NqMOyD5,,,,,,,,trackdone,endplay,false,true,false,1670078387,false
2022-12-03T14:41:12Z,android,21040,IN,27.4.47.168,Silendra Theepori,Sujatha,Thithikkuthdhe (Original Motion Picture Soundtrack),spotify:track:60ri599YHaGXTSeWHe61GX,,,,,,,,clickrow,endplay,false,true,false,1670078425,false
2022-12-03T14:42:12Z,android,2160,IN,27.4.47.168,Aasai Aasai,Shankar Mahadevan,Dhol (Original Motion Picture Soundtrack),spotify:track:4ErHQbttW6vZCkCyiVDkjY,,,,,,,,clickrow,endplay,false,true,false,1670078474,false
2022-12-03T14:42:34Z,android,19250,IN,27.4.47.168,Kannam Shivakka,Ranjith Govind,Aasai Aasaiyai (Original Motion Picture Soundtrack),spotify:track:5KhN3YNA4JZxxb3aNzhTfi,,,,,,,,clickrow,endplay,false,true,false,1670078535,false
2022-12-03T14:42:54Z,android,19147,IN,27.4.47.168,Kaadhal Oru,Sujatha,Aasai Aasaiyai (Original Motion Picture Soundtrack),spotify:track:0aZCgtEaiOK6K9LIMVegRK,,,,,,,,clickrow,endplay,false,true,false,1670078556,false
2022-12-03T14:44:25Z,android,90471,IN,27.4.47.168,Ilamai Enpathu,Tippu,Aasai Aasaiyai (Original Motion Picture Soundtrack),spotify:track:6xnJIF1e9rQPwRT3MJ32rF,,,,,,,,clickrow,endplay,false,true,false,1670078576,false
2022-12-03T14:45:34Z,android,67580,IN,27.4.47.168,Sevvaanam,Mano,Pavithra,spotify:track:431bQYAsNx1alzH0B0npvc,,,,,,,,clickrow,endplay,false,true,false,1670078667,false
2022-12-03T14:46:51Z,android,76111,IN,27.4.47.168,Enakenna Yerkanavey,Unnikrishnan,Parthen Rasithen (Original Motion Picture Soundtrack),spotify:track:0ImgV4I9kpPs06apHkwr9P,,,,,,,,clickrow,endplay,false,true,false,1670078736,false
2022-12-03T14:47:37Z,android,44546,IN,27.4.47.168,Shokkadikuthu,Suresh Peters,Aasai,spotify:track:5TUPPDZza8hJ8Ot8WPjrUE,,,,,,,,clickrow,endplay,false,true,false,1670078813,false
2022-12-03T14:49:42Z,android,124120,IN,27.4.47.168,Santha O Santha,Deva,Kannethirae Thondrinal (Original Motion Picture Soundtrack),spotify:track:5aH2ssIwy9P2HnX418q8ap,,,,,,,,clickrow,endplay,false,true,false,1670078859,false
2022-12-03T14:54:21Z,android,277880,IN,27.4.47.168,Enthan Uyir,Udit Narayan,Winner (Original Motion Picture Soundtrack),spotify:track:1rbIImq4ARDjBJP8VIKRIy,,,,,,,,clickrow,endplay,false,true,false,1670078984,false
2022-12-03T14:58:44Z,android,262922,IN,27.4.47.168,Thavani Pootta,Vijay Yesudas,Sandakozhi (Original Motion Picture Soundtrack),spotify:track:3wydawoyVWid46mYMj1wdk,,,,,,,,clickrow,trackdone,false,false,false,1670079263,false
2022-12-03T15:05:10Z,android,294000,IN,27.4.47.168,Kaalathukkum Nee Venum,A.R. Rahman,Vendhu Thanindhathu Kaadu,spotify:track:0aQLKZl2mXdJHpxDteJdNo,,,,,,,,trackdone,trackdone,false,false,false,1670079584,false
2022-12-03T15:10:40Z,android,329826,IN,27.4.47.168,Eno Kangal,Yuvan Shankar Raja,Kalvanyn Kaadhali (Original Motion Picture Soundtrack),spotify:track:1Pid7DPXjaGO7RvnmoyPhf,,,,,,,,trackdone,trackdone,false,false,false,1670079912,false
2022-12-03T15:24:03Z,android,199341,IN,27.4.47.168,"Hey Penne (From ""Kattappava Kanom"")",Santhosh Dhayanidhi,"Hey Penne (From ""Kattappava Kanom"")",spotify:track:2FGZDrcHRf9jGMHGPI8cjx,,,,,,,,trackdone,trackdone,false,false,false,1670080259,false
2022-12-03T15:30:27Z,android,356960,IN,27.4.47.168,Maalai Neram,G. V. Prakash,Aayirathil Oruvan (Original Motion Picture Soundtrack),spotify:track:3S4ELYAcxunw60elgJwAwn,,,,,,,,trackdone,trackdone,false,false,false,1670081048,false
2022-12-03T15:36:01Z,android,302882,IN,27.4.47.168,"Edho Solla (From ""Murungakkai Chips"")",Dharan Kumar,Edho Solla,spotify:track:61cO5mTOB2RQ5Kp03sNm3E,,,,,,,,trackdone,trackdone,false,false,false,1670081462,false
2022-12-03T15:40:36Z,android,275008,IN,27.4.47.168,Thee Kuriviyai,Johnson,Kangalal Kaidhu Sei (Original Motion Picture Soundtrack),spotify:track:6P03Iz8mZdR1mcCrzYFLpY,,,,,,,,trackdone,trackdone,false,false,false,1670081765,false
2022-12-03T15:45:41Z,android,256613,IN,27.4.47.168,Rayile Rayile,Unnikrishnan,Five Star,spotify:track:4WoYHEoDuP5egniCStgxo0,,,,,,,,trackdone,trackdone,false,false,false,1670082087,false
2022-12-03T15:50:38Z,android,296173,IN,27.4.47.168,Jana Gana Mana,A.R. Rahman,Aayitha Ezhutu (Original Motion Picture Soundtrack),spotify:track:0xRxYUOHpshWKN3wh05KJE,,,,,,,,trackdone,trackdone,false,false,false,1670082346,false
2022-12-03T15:56:38Z,android,298226,IN,27.4.47.168,Hey Goodbye Nanba,A.R. Rahman,Aayitha Ezhutu (Original Motion Picture Soundtrack),spotify:track:6k2CYyGrVdduDZd5OM5uvz,,,,,,,,trackdone,trackdone,false,false,false,1670082704,false
2022-12-03T16:00:52Z,android,253540,IN,27.4.47.168,Thoduvanandhaa,Nakul Abhyankar,Thoduvanandhaa - Shyam Singha Roy - Tamil,spotify:track:7KMzgq5AghxFx4c18wj7jo,,,,,,,,trackdone,trackdone,false,false,false,1670083003,false
2022-12-03T16:05:02Z,android,219686,IN,27.4.47.168,"Doobey (From ""Gehraiyaan"")",OAFF,Doobey,spotify:track:7MBqVOzb8C3f0FXr2LBLiq,,,,,,,,trackdone,trackdone,false,false,false,1670083284,false
2022-12-03T16:08:12Z,android,184893,IN,27.4.47.168,What Makes You Beautiful,One Direction,Up All Night,spotify:track:4cluDES4hQEUhmXj6TXkSo,,,,,,,,trackdone,fwdbtn,false,true,false,1670083506,false
2022-12-03T16:08:13Z,android,909,IN,27.4.47.168,STAY (with Justin Bieber),The Kid LAROI,STAY (with Justin Bieber),spotify:track:5HCyWlXZPP0y6Gqq8TgA20,,,,,,,,fwdbtn,fwdbtn,false,true,false,1670083696,false
2022-12-03T16:15:15Z,android,388293,IN,27.4.47.168,Nenthukitten,Karthik,Star,spotify:track:13QuO9vWQiQbE4gqwcY862,,,,,,,,trackdone,trackdone,false,false,false,1670083731,false
2022-12-03T16:19:16Z,android,124304,IN,27.4.47.168,Perfect,Ed Sheeran,÷,spotify:track:0tgVpDi06FyKpA1z0VMD4v,,,,,,,,trackdone,fwdbtn,false,true,false,1670084235,false
2022-12-03T16:19:18Z,android,1164,IN,27.4.47.168,"Bodhai Kaname - From ""Oh Manapenne""",Vishal Chandrashekhar,Bodhai Kaname,spotify:track:4qIMmEjV8gaEsfZML9LALx,,,,,,,,fwdbtn,fwdbtn,false,true,false,1670084360,false
2022-12-03T16:24:47Z,android,311640,IN,27.4.47.168,Solladi,Tippu,Kadhalil Vizhundhen,spotify:track:01WPosuYCsEPtlPaNbSJ2v,,,,,,,,fwdbtn,trackdone,false,false,false,1670084362,false
2022-12-03T16:32:42Z,android,266005,IN,27.4.47.168,Mann Bharryaa 2.0,B Praak,Shershaah,spotify:track:0OGWPZujUqgF5ER4iSg2Qp,,,,,,,,trackdone,trackdone,false,false,false,1670084883,false
2022-12-03T16:37:00Z,android,228855,IN,27.4.47.168,"Ranjha (From ""Shershaah"")",Jasleen Royal,Ranjha,spotify:track:72zHuDxFQTjbL51qJQSA7j,,,,,,,,trackdone,trackdone,false,false,false,1670085166,false
2022-12-03T16:44:13Z,android,44117,IN,27.4.47.168,"Raataan Lambiyan (From ""Shershaah"")",Tanishk Bagchi,Raataan Lambiyan,spotify:track:2rOnSn2piaqLAlYjtfUBlY,,,,,,,,trackdone,endplay,false,true,false,1670085455,false
2022-12-03T16:49:07Z,android,293760,IN,27.4.47.168,Unnai Kandane,Haricharan,Parijatham (Original Motion Picture Soundtrack),spotify:track:4Qa8HXMg5HFlP4g4Qy3XFS,,,,,,,,clickrow,trackdone,false,false,false,1670085858,false
2022-12-03T16:59:53Z,android,44643,IN,27.4.47.168,Silu Silu,Tippu,Kovil (Original Motion Picture Soundtrack),spotify:track:4X8yTkKtktfNngMm54u3eg,,,,,,,,trackdone,logout,false,false,false,1670086151,false
2022-12-04T04:55:26Z,android,302882,IN,60.243.40.149,"Edho Solla (From ""Murungakkai Chips"")",Dharan Kumar,Edho Solla,spotify:track:61cO5mTOB2RQ5Kp03sNm3E,,,,,,,,clickrow,trackdone,false,false,false,1670129423,false
2022-12-04T05:01:09Z,android,275008,IN,60.243.40.149,Thee Kuriviyai,Johnson,Kangalal Kaidhu Sei (Original Motion Picture Soundtrack),spotify:track:6P03Iz8mZdR1mcCrzYFLpY,,,,,,,,trackdone,trackdone,false,false,false,1670129756,false
2022-12-04T05:05:27Z,android,256613,IN,60.243.40.149,Rayile Rayile,Unnikrishnan,Five Star,spotify:track:4WoYHEoDuP5egniCStgxo0,,,,,,,,trackdone,trackdone,false,false,false,1670130069,false
2022-12-04T05:06:33Z,android,17821,IN,60.243.40.149,Jana Gana Mana,A.R. Rahman,Aayitha Ezhutu (Original Motion Picture Soundtrack),spotify:track:0xRxYUOHpshWKN3wh05KJE,,,,,,,,trackdone,endplay,false,true,false,1670130374,false
2022-12-04T05:11:58Z,android,325786,IN,60.243.40.149,Gulmuhar Malare,Hariharan,Majunu,spotify:track:1SlCTrmWkJfc7KSEla2hoD,,,,,,,,clickrow,trackdone,false,false,false,1670130393,false
2022-12-04T05:22:18Z,android,17833,IN,60.243.40.149,Into Your Arms (feat. Ava Max),Witt Lowry,Into Your Arms (feat. Ava Max),spotify:track:0b11D9D0hMOYCIMN3OKreM,,,,,,,,trackdone,logout,false,false,false,1670130718,false
2022-12-04T07:33:29Z,android,279466,IN,60.243.40.149,Oru Ooril,Karthik,Kaakha Kaakha (Original Motion Picture Soundtrack),spotify:track:4RoQxXt8eSKeSFmhxLXu3x,,,,,,,,clickrow,trackdone,false,false,false,1670138928,false
2022-12-04T07:40:28Z,android,357720,IN,60.243.40.149,Oru Vetkam Varudhe,James Vasanthan,Pasanga - Original Motion Picture Soundtrack,spotify:track:4KC4Dhf24a8mcLERLzQTdP,,,,,,,,trackdone,trackdone,false,false,false,1670139270,false
2022-12-04T07:43:29Z,android,165916,IN,60.243.40.149,On My Way,Alan Walker,On My Way,spotify:track:4n7jnSxVLd8QioibtTDBDq,,,,,,,,trackdone,endplay,false,true,false,1670139628,false
2022-12-04T07:48:24Z,android,294947,IN,60.243.40.149,Kaantha,Masala Coffee,Uriyadi (Original Motion Picture Soundtrack),spotify:track:1GI7ANd73xnzbZrTlpT5TV,,,,,,,,clickrow,trackdone,false,false,false,1670139809,false
2022-12-04T07:49:08Z,android,11026,IN,60.243.40.149,Kaantha,Masala Coffee,Uriyadi (Original Motion Picture Soundtrack),spotify:track:1GI7ANd73xnzbZrTlpT5TV,,,,,,,,trackdone,endplay,false,true,false,1670140135,false
2022-12-04T07:54:41Z,android,332960,IN,60.243.40.149,Santhipoma,"Unni Menon, Chinmayi, Anupama",Enakku 20 Unakku 18,spotify:track:1CfDX4LcfGi613BM4CS0gy,,,,,,,,clickrow,trackdone,false,false,false,1670140148,false
2022-12-04T08:00:18Z,android,336495,IN,60.243.40.149,Minnalea En Vazhvin,S. P. Balasubrahmanyam,May Madham,spotify:track:6078vTOfNPOHZDuyzzsMLx,,,,,,,,trackdone,trackdone,false,false,false,1670140481,false
2022-12-04T08:00:52Z,android,2602,IN,60.243.40.149,Nadhiyae Nadhiyae,Unni Menon,Rhythm,spotify:track:3r9TfIOkOIM2Uwr5IW0sxP,,,,,,,,trackdone,endplay,false,true,false,1670140848,false
